BBOalert
1C1D1H,2C,Fit for !D
1C1D1N,2C,Fit for !D
1C1D1S,2C,Fit for !D
1C1D2C,Db,Fit for !D
1C,1D,5+!D; maybe light
1C1DDb,2C,Fit for !D
1C1D--,2C,Fit for !D
1C1H1N,2C,Fit for !H
1C1H1S,2C,Fit for !H
1C1H2C,Db,Fit for !H
1C,1H,5+!H; maybe light
1C1HDb,2C,Fit for !H
1C1H--,2C,Fit for !H
Error *001C1N2C=YYYYYYYC08Stayman|1C1N,2C,Stayman
1NDb3D--3H--3S--,4C,RKCB in !H 03/14
1NDb3D--3H--3S--,4D,RKCB in !S 03/14
1NDb3D--3H--3S--,4H,Signoff
1NDb3D--3H--3S--,4S,Signoff
1NDb3D--3H--3S--,5D,Signoff
1NDb3D--,4H,Signoff
1NDb3D--,4S,Signoff
1NDb,3H,3-suiter; 1-4-4-4; 0-4-4-5; 0-4-5-4
1NDb3H--,3N,4+!S
1NDb3H--,3S,minimum; 4+!H
1NDb3H--,4H,Signoff
1NDb3H--,4S,RKCB in !H 03/14
1NDb3H--,--,To play
1NDb,3N,Signoff
1NDb,3S,3-suiter; 4-1-4-4; 4-0-4-5; 4-0-5-4
1NDb3S--,3N,4+!H
1NDb3S--,4H,RKCB in !S 03/14
1NDb3S--,4S,Signoff
1NDb,4C,Gerber (0;1;2;3)
1NDb,4D,Trans -> !H
1NDb4D--,4H,Relay
1NDb4D--4H--,4N,RKCB in !H 14/03
1NDb4D--4H--,4S,Exclusion RKCB in !H 03/14
1NDb4D--4H--,5C,Exclusion RKCB in !H 03/14
1NDb4D--4H--,5D,Exclusion RKCB in !H 03/14
1NDb4D--4H--,--,To play
1NDb,4H,Trans -> !S
1NDb4H--,4S,Relay
1NDb4H--4S--,4N,RKCB in !S 14/03
1NDb4H--4S--,5C,Exclusion RKCB in !S 03/14
1NDb4H--4S--,5D,Exclusion RKCB in !S 03/14
1NDb4H--4S--,5H,Exclusion RKCB in !S 03/14
1NDb4H--4S--,--,To play
1NDb,4S,5!D332 distr.; slam try
1N--,2C,Stayman
1N--2C--,2D,No 4card MAJOR
1N--2C--2D--,2H,Weak 4+!S  +  4+!H
1N--2C--2D--,2N,Invite
1N--2C--2D--,2S,Any Game Force
1N--2C--2D--,3C,5+!C; GF
1N--2C--2D--,3D,5+!D; GF
1N--2C--2D--,3H,5!S + 4!H
1N--2C--2D--3H--,3N,2!S + 3!H
1N--2C--2D--3H--3N--,4H,6!S + 4!H
1N--2C--2D--3H--,3S,3!S
1N--2C--2D--,3S,5!H + 4!S
1N--2C--2D--3S--,3N,2!H + 3!S
1N--2C--2D--3S--3N--,4D,6!H + 4!S
1N--2C--,2H,4+!H
1N--2C--2H--,2N,Signoff
1N--2C--2H--,2S,4!S
1N--2C--2H--,3D,Invite !H
1N--2C--2H--3D--,3H,minimum
1N--2C--2H--3D--,3N,5!H332
1N--2C--2H--3D--,4H,MAXIMUM
1N--2C--2H--,3N,Signoff
1N--2C--2H--,3S,Fit + Singleton
1N--2C--2H--3S--,3N,ASK short
1N--2C--2H--3S--3N--,4C,0-1!C
1N--2C--2H--3S--3N--,4D,0-1!D
1N--2C--2H--3S--3N--,4H,0-1!S
1N--2C--2H--,4C,RKCB 14/03 in !H
1N--2C--2H--,4D,Balanced slam try
1N--2C--2H--,4H,Signoff
1N--2C--2H--,--,To play
1N--2C--,2S,4+!S
1N--2C--2S--,2N,Signoff
1N--2C--2S--,3D,Invite !S
1N--2C--2S--3D--,3N,5!S332
1N--2C--2S--3D--,3S,minimum
1N--2C--2S--3D--,4S,MAXIMUM
1N--2C--2S--,3H,Fit + singleton
1N--2C--2S--3H--,3N,ASK short
1N--2C--2S--3H--3N--,4C,0-1!C
1N--2C--2S--3H--3N--,4D,0-1!D
1N--2C--2S--3H--3N--,4H,1!H
1N--2C--2S--3H--3N--,4S,0!H
1N--2C--2S--3H--,3S,minimum
1N--2C--2S--3H--3S--,4C,0-1!C
1N--2C--2S--3H--3S--,4D,0-1!D
1N--2C--2S--3H--3S--,4H,1!H
1N--2C--2S--3H--3S--,4S,0!H
1N--2C--2S--3H--3S--,--,To play
1N--2C--2S--,3N,Signoff
1N--2C--2S--,4C,RKCB 14/03 in !S
1N--2C--2S--,4D,Balanced slam try
1N--2C--2S--,4S,Signoff
1N--2C--2S--,--,To play
1N--,2D,Trans -> !H. *5+!H   *Both minors
1N--2D--,2H,2-3!H; Relay
1N--2D--2H--,2N,5+!H  +  4+!C
1N--2D--2H--,2S,Both minors. NOT !H
1N--2D--2H--,3C,5+!H  +  4+!D
1N--2D--2H--,3D,6+!H; 1-suiter
1N--2D--2H--,3N,Signoff
1N--2D--2H--,3S,5+!H; 0-1!S 
1N--2D--2H--,4C,5+!H; 0-1!C 
1N--2D--2H--,4D,5+!H; 0-1!D 
1N--2D--2H--,4H,Balanced slam try
1N--2D--2H--,4S,5!C332; slam try; NOT !H
1N--2D--,2S,4+!H; super-accept
1N--2D--2S--,2N,5+!H  +  4+!C
1N--2D--2S--,3C,5+!H  +  4+!D
1N--2D--2S--,3D,6+!H; 1-suiter
1N--2D--2S--,3N,Signoff
1N--2D--2S--,3S,5+!H; 0-1!S 
1N--2D--2S--,4C,5+!H; 0-1!C 
1N--2D--2S--,4D,5+!H; 0-1!D 
1N--2D--2S--,4H,Balanced slam try
1N--2D--2S--,4S,5!C332; slam try; NOT !H
1N--,2H,Trans -> !S
1N--2H--,2S,Relay
1N--2H--2S--,2N,5+!S  +  4+!C
1N--2H--2S--,3C,5+!S  +  4+!D
1N--2H--2S--,3D,5+!S  +  5+!H
1N--2H--2S--,3H,6+!S; 1-suiter
1N--2H--2S--,4C,5+!S; 0-1!C  
1N--2H--2S--,4D,5+!S; 0-1!D
1N--2H--2S--,4H,5+!S; 0-1!H
1N--2H--2S--,4S,Balanced slam try
1N--,2N,Invite
1N--,2S,Please read chat#Invite 6+card minor. *6+!C; any strength    *5-10HcP; 6+!D
1N--2S--,2N,!C preferred
1N--2S--2N--,3C,6+!C; weak
1N--2S--2N--,3D,6+!D; invite
1N--2S--2N--,3H,6+!C; 0-1!H; GF
1N--2S--2N--,3N,6+!C; Invite
1N--2S--2N--,3S,6+!C; 0-1!S; GF
1N--2S--,3C,!D preferred
1N--2S--3C--,3D,6+!D; invite
1N--2S--3C--,3H,6+!C; 0-1!H; GF
1N--2S--3C--,3N,6+!C; Invite
1N--2S--3C--,3S,6+!C; 0-1!S; GF
1N--2S--3C--,--,To play
1N--,3C,Trans -> !D
1N--3C--,3D,Relay
1N--3C--3D--,3H,6+!D; 0-1!H; GF
1N--3C--3D--,3N,6+!D; 0-1!C; GF
1N--3C--3D--,3S,6+!D; 0-1!S; GF
1N--3C--3D--,--,To play
1N--,3D,3-suiter w/short minor
1N--3D--,3H,ASK distrib
1N--3D--3H--,3N,0-1!D; 4-4-1-4; 4-4-0-5
1N--3D--3H--3N--,4C,RKCB in !H 03/14
1N--3D--3H--3N--,4D,RKCB in !S 03/14
1N--3D--3H--3N--,4H,Signoff
1N--3D--3H--3N--,4S,Signoff
1N--3D--3H--3N--,5C,Signoff
1N--3D--3H--3N--,--,To play
1N--3D--3H--,3S,0-1!C; 4-4-4-1; 4-4-5-0
1N--3D--3H--3S--,3N,Signoff
1N--3D--3H--3S--,4C,RKCB in !H 03/14
1N--3D--3H--3S--,4D,RKCB in !S 03/14
1N--3D--3H--3S--,4H,Signoff
1N--3D--3H--3S--,4S,Signoff
1N--3D--3H--3S--,5D,Signoff
1N--3D--,4H,Signoff
1N--3D--,4S,Signoff
1N--,3H,3-suiter; 1-4-4-4; 0-4-4-5; 0-4-5-4
1N--3H--,3N,4+!S
1N--3H--,3S,minimum; 4+!H
1N--3H--,4H,Signoff
1N--3H--,4S,RKCB in !H 03/14
1N--3H--,--,To play
1N--,3N,Signoff
1N--,3S,3-suiter; 4-1-4-4; 4-0-4-5; 4-0-5-4
1N--3S--,3N,4+!H
1N--3S--,4H,RKCB in !S 03/14
1N--3S--,4S,Signoff
1N--,4C,Gerber (0;1;2;3)
1N--,4D,Trans -> !H
1N--4D--,4H,Relay
1N--4D--4H--,4N,RKCB in !H 14/03
1N--4D--4H--,4S,Exclusion RKCB in !H 03/14
1N--4D--4H--,5C,Exclusion RKCB in !H 03/14
1N--4D--4H--,5D,Exclusion RKCB in !H 03/14
1N--4D--4H--,--,To play
1N--,4H,Trans -> !S
1N--4H--,4S,Relay
1N--4H--4S--,4N,RKCB in !S 14/03
1N--4H--4S--,5C,Exclusion RKCB in !S 03/14
1N--4H--4S--,5D,Exclusion RKCB in !S 03/14
1N--4H--4S--,5H,Exclusion RKCB in !S 03/14
1N--4H--4S--,--,To play
1N--,4S,5!D332 distr.; slam try
,2C,STRONG; Round. Any distribution
2C--,2D,Waiting relay
2C--2D--,2H,Trans -> 2!S. *5+!H   *24+HcP; bal
2C--2D--2H--,2S,Relay
2C--2D--2H--2S--,2N,24+HcP; bal
2C--2D--2H--2S--2N--,3C,Baron; bid 4 card suits up the line
2C--2D--2H--2S--2N--,3D,Trans -> !H
2C--2D--2H--2S--2N--,3H,Trans -> !S
2C--2D--2H--2S--2N--,3N,(6)7+!D
2C--2D--2H--2S--2N--,3S,(6)7+!C
2C--2D--2H--2S--,3C,5+!H + 4+!C
2C--2D--2H--2S--,3D,5+!H + 4+!D
2C--2D--2H--2S--,3H,6+!H; 1-suiter
2C--2D--2H--2S--,3N,5!H332 distribution
2C--2D--2H--2S--,3S,5+!H + 4+!S
2C--2D--,2N,22-23HcP; bal
2C--2D--2N--,3C,Baron; bid 4 card suits up the line
2C--2D--2N--,3D,Trans -> !H
2C--2D--2N--,3H,Trans -> !S
2C--2D--2N--,3N,(6)7+!D
2C--2D--2N--,3S,(6)7+!C
2C--2D--,2S,5+!S
2C--2D--2S--,2N,Relay
2C--2D--2S--2N--,3C,5+!S + 4+!C
2C--2D--2S--2N--,3D,5+!S + 4+!D
2C--2D--2S--2N--,3H,5+!S + 4+!H
2C--2D--2S--2N--,3N,5!S332 distribution
2C--2D--2S--2N--,3S,6+!S; 1-suiter 
2C--2D--,3C,4-4-1-4
2C--2D--3C--,3D,Trans -> !H
2C--2D--3C--,3H,Trans -> !S
2C--2D--3C--,3N,Signoff
2C--2D--3C--,3S,Trans -> !C
2C--2D--,3D,4-1-4-4
2C--2D--3D--,3H,Trans -> !S
2C--2D--3D--,3N,Signoff
2C--2D--3D--,3S,Trans -> !C
2C--2D--3D--,4C,Trans -> !D
2C--2D--,3H,1-4-4-4
2C--2D--3H--,3N,Signoff
2C--2D--3H--,3S,Trans -> !C
2C--2D--3H--,4C,Trans -> !D
2C--2D--3H--,4D,Trans -> !H
2C--2D--,3N,5-5/6-5 minors
2C--2D--3N--,4C,Best minor
2C--2D--3N--,4D,Best minor
2C--2D--3N--,4H,6+!H; Signoff
2C--2D--3N--,4S,6+!S; Signoff
2C--2D--,3S,4-4-4-1
2C--2D--3S--,3N,Signoff
2C--2D--3S--,4C,Trans -> !D
2C--2D--3S--,4D,Trans -> !H
2C--2D--3S--,4H,Trans -> !S
2C--,2H,Negative; 0-4HcP; Any distribution
2C--2H--,2S,Relay
2C--2H--2S--,2N,0-1HcP
2C--2H--2S--2N--,3H,5+!H
2C--2H--2S--2N--3H--,3N,A long minor
2C--2H--2S--2N--,3N,Signoff
2C--2H--2S--2N--,3S,5+!S
2C--2H--2S--2N--3S--,3N,A long minor
2C--2H--2S--2N--,--,To play
2C--2H--2S--,3C,2-3HcP
2C--2H--2S--3C--,3H,5+!H
2C--2H--2S--3C--3H--,3N,A long minor
2C--2H--2S--3C--,3N,Signoff
2C--2H--2S--3C--,3S,5+!S
2C--2H--2S--3C--3S--,3N,A long minor
2C--2H--2S--3C--,--,To play
2C--2H--2S--,3D,4HcP
2C--2H--2S--3D--,3H,5+!H
2C--2H--2S--3D--3H--,3N,A long minor
2C--2H--2S--3D--,3N,Signoff
2C--2H--2S--3D--,3S,5+!S
2C--2H--2S--3D--3S--,3N,A long minor
2C--2H--2S--3D--,--,To play
2C--,2N,Positive for a MAJOR
2C--2N--,3C,Give a transfer
2C--2N--3C--,3D,Trans -> !H
2C--2N--3C--,3H,Trans -> !S
2C--2N--,3D,Balanced
2C--2N--3D--,3H,5+!S
2C--2N--3D--,3S,5+!H
2C--2N--,3H,5+!H
2C--2N--,3S,5+!S
2C--,2S,8-11HcP; bal
2C--2S--,2N,Balanced
2C--2S--2N--,3C,Baron. Bid 4 card suits up the line
2C--,3H,4!H + 6+!D
2C--,3S,4!S + 6+!D
,2D,5-10HcP; 5+!D
2D--,2H,5+!H; Contructive; NF
2D--,2N,ASK quality
2D--2N--,3C,5!D
2D--2N--3C--,3D,ASK range
2D--2N--3C--3D--,3H,5!D; minimum
2D--2N--3C--3D--,3N,5!D; MAXIMUM
2D--2N--3C--3D--,3S,5!D; Medium
2D--2N--,3D,minimum; 6!D
2D--2N--,3H,Medium; 6!D
2D--2N--,3N,STRONG 6!D
2D--2N--,3S,MAXIMUM; 6!D
2D--2N--,4D,6+!D w/xtra
2D--,2S,5+!S; Contructive; NF
2D--,3C,6+!C; Round
2D--,3H,5+!H; Round
2D--,3S,5+!S; Round
,2H,5-10HcP; 5+!H
2H--,2N,ASK quality
2H--2N--,3C,5!H
2H--2N--3C--,3D,ASK range
2H--2N--3C--3D--,3H,5!H; minimum
2H--2N--3C--3D--,3N,5!H; MAXIMUM
2H--2N--3C--3D--,3S,5!H; Medium
2H--2N--3C--,3H,Signoff
2H--2N--3C--,4H,Signoff
2H--2N--,3D,minimum; 6!H
2H--2N--,3H,Medium; 6!H
2H--2N--,3N,STRONG 6!H
2H--2N--,3S,MAXIMUM; 6!H
2H--2N--,4H,6+!H w/xtra
2H--,2S,5+!S; Round
2H--,3C,6+!C; Round
2H--,3D,6+!D; Round
2N3C,3D,5+!D; GF
2N3C,3H,5+!H; GF
2N3C,3N,Stop OK
2N3C,3S,5+!S; GF
2N3C,4C,Stayman
2N3C,4H,Signoff
2N3C,4S,Signoff
2N3C,5D,Signoff
2N3C,Db,Takeout
2N3D,3H,5+!H; GF
2N3D,3N,Stop OK
2N3D,3S,5+!S; GF
2N3D,4C,5+!C; GF
2N3D,4D,Stayman
2N3D,4H,Signoff
2N3D,4S,Signoff
2N3D,5C,Signoff
2N3D,Db,Takeout
2N3H,3N,Stop OK
2N3H,3S,5+!S; GF
2N3H,4C,5+!C; GF
2N3H,4D,5+!D; GF
2N3H,4S,Signoff
2N3H,5C,Signoff
2N3H,5D,Signoff
2N3H,Db,Takeout
2N3S,3N,Stop OK
2N3S,4C,5+!C; GF
2N3S,4D,5+!D; GF
2N3S,4H,Signoff
2N3S,5C,Signoff
2N3S,5D,Signoff
2N3S,Db,Takeout
,2N,20-21HcP; semi-balanced
2NDb,3C,Stayman
2NDb3C--,3D,No 5 card MAJOR
2NDb3C--3D--,3H,5!S + 4!H
2NDb3C--3D--3H--,3N,2!S + 3!H
2NDb3C--3D--3H--3N--,4H,6!S + 4!H
2NDb3C--3D--3H--,3S,3!S
2NDb3C--3D--3H--,4H,4!H
2NDb3C--3D--,3S,5!H + 4!S
2NDb3C--3D--3S--,3N,2!H + 3!S
2NDb3C--3D--3S--3N--,4D,6!H + 4!S
2NDb3C--3D--3S--,4H,3+!H
2NDb3C--3D--3S--,4S,4!S
2NDb3C--,3H,5!H
2NDb3C--3H--,3S,Slam try in !H
2NDb3C--3H--,4H,Signoff
2NDb3C--,3N,4!H + 4!S
2NDb3C--3N--,4C,Slam try in !H
2NDb3C--3N--,4D,Slam try in !S
2NDb3C--3N--,4H,Signoff
2NDb3C--3N--,4N,RKCB 14/03
2NDb3C--3N--,4S,Signoff
2NDb3C--,3S,5!S
2NDb3C--3S--,4H,Slam try in !S
2NDb3C--3S--,4S,Signoff
2NDb,3D,Please read chat#Trans -> !H.  *5+!H  *5!C + 4!D or better 
2NDb3D--,3H,3!H
2NDb3D--3H--,3S,Trans -> !S
2NDb3D--3H--3S--,3N,Relay
2NDb3D--3H--3S--3N--,4C,5!H + 4!C
2NDb3D--3H--3S--3N--,4D,5!H + 4!D
2NDb3D--3H--3S--3N--,4H,0-1!H; 5!C + 4!D or better
2NDb3D--3H--3S--3N--,4N,2-2-4-5
2NDb3D--3H--3S--3N--,4S,0-1!S; 5!C + 4!D or better
2NDb3D--3H--,4C,5!H + 5!C
2NDb3D--3H--,4D,5!H + 5!D
2NDb3D--3H--,4H,Signoff
2NDb3D--3H--,4S,5!C332; slam try
2NDb3D--,3N,2!H
2NDb3D--3N--,4C,5!H + 4!C
2NDb3D--3N--,4D,5!H + 4!D
2NDb3D--3N--,4H,0-1!H; 5!C + 4!D or better
2NDb3D--3N--,4N,2-2-4-5
2NDb3D--3N--,4S,0-1!S; 5!C + 4!D or better
2NDb3D--3N--,--,To play
2NDb3D--,3S,4+!H
2NDb3D--3S--,3N,Trans -> 4!H
2NDb3D--3S--3N--,4H,Relay
2NDb3D--3S--3N--4H--,--,To play
2NDb3D--3S--,4C,5!H + 4!C
2NDb3D--3S--,4D,5!H + 4!D
2NDb3D--3S--,4H,0-1!H; 5!C + 4!D or better
2NDb3D--3S--,4N,2-2-4-5
2NDb3D--3S--,4S,0-1!S; 5!C + 4!D or better
2NDb,3H,Trans -> !S
2NDb3H--,3N,2!S
2NDb3H--3N--,4C,5!S + 5!C
2NDb3H--3N--,4D,5!S + 5!D
2NDb3H--3N--,4H,5!S + 5!H
2NDb3H--3N--,4S,Signoff
2NDb3H--3N--,--,To play
2NDb3H--,3S,3+!S
2NDb3H--3S--,4C,5!S + 5!C
2NDb3H--3S--,4D,5!S + 5!D
2NDb3H--3S--,4H,5!S + 5!H
2NDb3H--3S--,4S,Signoff
2NDb,3N,Signoff
2NDb,3S,Please read chat#Trans -> 3NT.  *5+!S    *5!D+4!C or better
2NDb3S--,3N,Relay
2NDb3S--3N--,4C,5!S + 4!C
2NDb3S--3N--,4D,5!S + 4!D
2NDb3S--3N--,4H,0-1!H; 5!C + 4!D or better
2NDb3S--3N--,4N,2-2-5-4
2NDb3S--3N--,4S,0-1!S; 5!C + 4!D or better
2NDb,4C,Gerber 0-1-2-3
2NDb,4D,Trans -> !H
2NDb4D--,4H,Relay
2NDb4D--4H--,4N,RKCB in !H 14/03
2NDb4D--4H--,4S,Exclusion RKCB in !H 03/14
2NDb4D--4H--,5C,Exclusion RKCB in !H 03/14
2NDb4D--4H--,5D,Exclusion RKCB in !H 03/14
2NDb4D--4H--,--,To play
2NDb,4H,Trans -> !S
2NDb4H--,4S,Relay
2NDb4H--4S--,4N,RKCB in !S 14/03
2NDb4H--4S--,5C,Exclusion RKCB in !S 03/14
2NDb4H--4S--,5D,Exclusion RKCB in !S 03/14
2NDb4H--4S--,5H,Exclusion RKCB in !S 03/14
2NDb4H--4S--,--,To play
2NDb,4S,5!D332 distr.; slam try
2N--,3C,Stayman
2N--3C--,3D,No 5 card MAJOR
2N--3C--3D--,3H,5!S + 4!H
2N--3C--3D--3H--,3N,2!S + 3!H
2N--3C--3D--3H--3N--,4H,6!S + 4!H
2N--3C--3D--3H--,3S,3!S
2N--3C--3D--3H--,4H,4!H
2N--3C--3D--,3S,5!H + 4!S
2N--3C--3D--3S--,3N,2!H + 3!S
2N--3C--3D--3S--3N--,4D,6!H + 4!S
2N--3C--3D--3S--,4H,3+!H
2N--3C--3D--3S--,4S,4!S
2N--3C--,3H,5!H
2N--3C--3H--,3S,Slam try in !H
2N--3C--3H--,4H,Signoff
2N--3C--,3N,4!H + 4!S
2N--3C--3N--,4C,Slam try in !H
2N--3C--3N--,4D,Slam try in !S
2N--3C--3N--,4H,Signoff
2N--3C--3N--,4N,RKCB 14/03
2N--3C--3N--,4S,Signoff
2N--3C--,3S,5!S
2N--3C--3S--,4H,Slam try in !S
2N--3C--3S--,4S,Signoff
2N--,3D,Please read chat#Trans -> !H.  *5+!H  *5!C + 4!D or better 
2N--3D--,3H,3!H
2N--3D--3H--,3S,Trans -> !S
2N--3D--3H--3S--,3N,Relay
2N--3D--3H--3S--3N--,4C,5!H + 4!C
2N--3D--3H--3S--3N--,4D,5!H + 4!D
2N--3D--3H--3S--3N--,4H,0-1!H; 5!C + 4!D or better
2N--3D--3H--3S--3N--,4N,2-2-4-5
2N--3D--3H--3S--3N--,4S,0-1!S; 5!C + 4!D or better
2N--3D--3H--,4C,5!H + 5!C
2N--3D--3H--,4D,5!H + 5!D
2N--3D--3H--,4H,Signoff
2N--3D--3H--,4S,5!C332; slam try
2N--3D--,3N,2!H
2N--3D--3N--,4C,5!H + 4!C
2N--3D--3N--,4D,5!H + 4!D
2N--3D--3N--,4H,0-1!H; 5!C + 4!D or better
2N--3D--3N--,4N,2-2-4-5
2N--3D--3N--,4S,0-1!S; 5!C + 4!D or better
2N--3D--3N--,--,To play
2N--3D--,3S,4+!H
2N--3D--3S--,3N,Trans -> 4!H
2N--3D--3S--3N--,4H,Relay
2N--3D--3S--3N--4H--,--,To play
2N--3D--3S--,4C,5!H + 4!C
2N--3D--3S--,4D,5!H + 4!D
2N--3D--3S--,4H,0-1!H; 5!C + 4!D or better
2N--3D--3S--,4N,2-2-4-5
2N--3D--3S--,4S,0-1!S; 5!C + 4!D or better
2N--,3H,Trans -> !S
2N--3H--,3N,2!S
2N--3H--3N--,4C,5!S + 5!C
2N--3H--3N--,4D,5!S + 5!D
2N--3H--3N--,4H,5!S + 5!H
2N--3H--3N--,4S,Signoff
2N--3H--3N--,--,To play
2N--3H--,3S,3+!S
2N--3H--3S--,4C,5!S + 5!C
2N--3H--3S--,4D,5!S + 5!D
2N--3H--3S--,4H,5!S + 5!H
2N--3H--3S--,4S,Signoff
2N--,3N,Signoff
2N--,3S,Please read chat#Trans -> 3NT.  *5+!S    *5!D+4!C or better
2N--3S--,3N,Relay
2N--3S--3N--,4C,5!S + 4!C
2N--3S--3N--,4D,5!S + 4!D
2N--3S--3N--,4H,0-1!H; 5!C + 4!D or better
2N--3S--3N--,4N,2-2-5-4
2N--3S--3N--,4S,0-1!S; 5!C + 4!D or better
2N--,4C,Gerber 0-1-2-3
2N--,4D,Trans -> !H
2N--4D--,4H,Relay
2N--4D--4H--,4N,RKCB in !H 14/03
2N--4D--4H--,4S,Exclusion RKCB in !H 03/14
2N--4D--4H--,5C,Exclusion RKCB in !H 03/14
2N--4D--4H--,5D,Exclusion RKCB in !H 03/14
2N--4D--4H--,--,To play
2N--,4H,Trans -> !S
2N--4H--,4S,Relay
2N--4H--4S--,4N,RKCB in !S 14/03
2N--4H--4S--,5C,Exclusion RKCB in !S 03/14
2N--4H--4S--,5D,Exclusion RKCB in !S 03/14
2N--4H--4S--,5H,Exclusion RKCB in !S 03/14
2N--4H--4S--,--,To play
2N--,4S,5!D332 distr.; slam try
,2S,5-10HcP; 5+!S
2S--,2N,ASK quality
2S--2N--,3C,5!S
2S--2N--3C--,3D,ASK range
2S--2N--3C--3D--,3H,5!S; minimum
2S--2N--3C--3D--,3N,5!S; MAXIMUM
2S--2N--3C--3D--,3S,5!S; Medium
2S--2N--3C--,3S,Signoff
2S--2N--3C--,4S,Signoff
2S--2N--,3D,minimum; 6!S
2S--2N--,3H,Medium; 6!S
2S--2N--,3N,STRONG 6!S
2S--2N--,3S,MAXIMUM; 6!S
2S--2N--,4S,6+!S w/xtra
2S--,3C,6+!C; Round
2S--,3D,6+!D; Round
2S--,3H,5+!H; Round
,3C,6+!C; Preempt
3C--,3D,Trans -> !H
3C--,3H,6+!H; Round
3C--,3N,Signoff
3C--,3S,6+!S; Round
3C--,4C,Invite
3C--,4D,Modified RKCB
3C--4D--,4H,No key card
3C--4D--,4N,1 + Queen
3C--4D--,4S,1 or Queen
3C--4D--4S--,4N,ASK Queen
3C--4D--4S--4N--,5C,No Queen
3C--4D--4S--4N--,5D,Queen OK
3C--4D--,5C,2; No Queen
3C--4D--,5D,2 + Queen
3C--,4H,6+!H; Signoff
3C--,4S,6+!S; Signoff
3C--,5C,Signoff
3C--,--,To play
,3D,6+!D; Preempt
3D--,3H,6+!H; Round
3D--,3N,Signoff
3D--,3S,6+!S; Round
3D--,4C,Modified RKCB
3D--4C--,4D,No key card
3D--4C--,4H,1 or Queen
3D--4C--4H--,4S,ASK Queen
3D--4C--4H--4S--,4N,No Queen
3D--4C--4H--4S--,5C,Queen OK
3D--4C--,4N,2; No Queen
3D--4C--,4S,1 + Queen
3D--4C--,5C,2 + Queen
3D--,4D,Invite
3D--,4H,6+!H; Signoff
3D--,4S,6+!S; Signoff
3D--,5D,Signoff
3D--,--,To play
,3H,6+!H; Preempt
3H--,3N,Signoff
3H--,3S,6+!S; Round
3H--,4C,Modified RKCB
3H--4C--,4D,No key card
3H--4C--,4H,1 or Queen
3H--4C--4H--,4S,ASK Queen
3H--4C--4H--4S--,4N,No Queen
3H--4C--4H--4S--,5C,Queen OK
3H--4C--,4N,2; No Queen
3H--4C--,4S,1 + Queen
3H--4C--,5C,2 + Queen
3H--,4D,Invite
3H--,4H,Signoff
3H--,4S,6+!S; Signoff
3H--,--,To play
,3S,6+!S; Preempt
3S--,3N,Signoff
3S--,4C,Modified RKCB
3S--4C--,4D,No key card
3S--4C--,4H,1 or Queen
3S--4C--4H--,4S,ASK Queen
3S--4C--4H--4S--,4N,No Queen
3S--4C--4H--4S--,5C,Queen OK
3S--4C--,4N,2; No Queen
3S--4C--,4S,1 + Queen
3S--4C--,5C,2 + Queen
3S--,4D,Invite
3S--,4H,6+!H; Signoff
3S--,4S,Signoff
3S--,--,To play
,4C,(6)7+!C; Preempt
4C--,4D,Modified RKCB
4C--4D--,4H,No key card
4C--4D--,4N,1 + Queen
4C--4D--,4S,1 or Queen
4C--4D--4S--,4N,ASK Queen
4C--4D--4S--4N--,5C,No Queen
4C--4D--4S--4N--,5D,Queen OK
4C--4D--,5C,2; No Queen
4C--4D--,5D,2 + Queen
4C--,4H,6+!H; Signoff
4C--,4S,6+!S; Signoff
4C--,5C,Signoff
4C--,--,To play
,4D,(6)7+!D; Preempt
4D--,4H,6+!H; Signoff
4D--,4N,Modified RKCB
4D--4N--,5C,No key card
4D--4N--,5D,1 or Queen
4D--4N--5D--,5H,ASK Queen
4D--4N--5D--5H--,5N,Queen OK
4D--4N--5D--5H--,5S,No Queen
4D--4N--,5H,1 + Queen
4D--4N--,5N,2 + Queen
4D--4N--,5S,2; No Queen
4D--,4S,6+!S; Signoff
4D--,5D,Signoff
4D--,--,To play
,4H,(6)7+!H; Preempt
4H--,4N,Modified RKCB
4H--4N--,5C,No key card
4H--4N--,5D,1 or Queen
4H--4N--5D--,5H,ASK Queen
4H--4N--5D--5H--,5N,Queen OK
4H--4N--5D--5H--,5S,No Queen
4H--4N--,5H,1 + Queen
4H--4N--,5N,2 + Queen
4H--4N--,5S,2; No Queen
4H--,4S,6+!S; Signoff
4H--,--,To play
,4N,Blackwood (0-1-2-3) 
,4S,(6)7+!S; Preempt
4S--,4N,Modified RKCB
4S--4N--,5C,No key card
4S--4N--,5D,1 or Queen
4S--4N--5D--,5H,ASK Queen
4S--4N--5D--5H--,5N,Queen OK
4S--4N--5D--5H--,5S,No Queen
4S--4N--,5H,1 + Queen
4S--4N--,5N,2 + Queen
4S--4N--,5S,2; No Queen
4S--,--,To play
Option,Opening @1@2
1C1D,1H,4+!H
1C1D,1N,3+!D; Stop OK
1C1D,1S,4+!S
1C1D,2C,4+!C
1C1D,2H,5+!H
1C1D,2S,5+!S
1C1D,Db,4!H + 4!S
1C1D,--,Weak or trap
1C1H,1N,3+!H; Stop OK
1C1H,1S,5+!S
1C1H,2C,4+!C
1C1H,2D,4+!D
1C1H,2H,Weak !D raise
1C1H,Db,4!S
1C1H,--,Weak or trap
1C1N,2C,4+!D
1C1N,2D,!H + !S
1C1N,2H,5+!H
1C1N,2S,5+!S
